gene_callers_id	source	accession	function	e_value
2130	KeggGhostKoala	K07552	 bcr, tcaB; MFS transporter, DHA1 family, multidrug resistance protein	0
773	KeggGhostKoala	K09971	 aapM, bztC; general L-amino acid transport system permease protein	0
686	KeggGhostKoala	K02314	 dnaB; replicative DNA helicase [EC:3.6.4.12]	0
1254	KeggGhostKoala	K02110	 ATPF0C, atpE; F-type H+-transporting ATPase subunit c	0
1659	KeggGhostKoala	K01631	 dgoA; 2-dehydro-3-deoxyphosphogalactonate aldolase [EC:4.1.2.21]	0
2232	KeggGhostKoala	K03413	 cheY; two-component system, chemotaxis family, chemotaxis protein CheY	0
704	KeggGhostKoala	K01465	 URA4, pyrC; dihydroorotase [EC:3.5.2.3]	0
869	KeggGhostKoala	K10125	 dctB; two-component system, NtrC family, C4-dicarboxylate transport sensor histidine kinase DctB [EC:2.7.13.3]	0
357	KeggGhostKoala	K03601	 xseA; exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	0
345	KeggGhostKoala	K10026	 queE; 7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]	0
1110	KeggGhostKoala	K02904	 RP-L29, rpmC; large subunit ribosomal protein L29	0
1847	KeggGhostKoala	K06221	 dkgA; 2,5-diketo-D-gluconate reductase A [EC:1.1.1.346]	0
2022	KeggGhostKoala	K00015	 gyaR, GOR1; glyoxylate reductase [EC:1.1.1.26]	0
2376	KeggGhostKoala	K02015	 ABC.FEV.P; iron complex transport system permease protein	0
1145	KeggGhostKoala	K03046	 rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	0
1245	KeggGhostKoala	K20528	 trbC; type IV secretion system protein TrbC	0
1140	KeggGhostKoala	K02029	 ABC.PA.P; polar amino acid transport system permease protein	0
407	KeggGhostKoala	K17662	 CBP3, UQCC; cytochrome b pre-mRNA-processing protein 3	0
2180	KeggGhostKoala	K01214	 ISA, treX; isoamylase [EC:3.2.1.68]	0
896	KeggGhostKoala	K02025	 ABC.MS.P; multiple sugar transport system permease protein	0
1189	KeggGhostKoala	K02029	 ABC.PA.P; polar amino acid transport system permease protein	0
1455	KeggGhostKoala	K01816	 hyi, gip; hydroxypyruvate isomerase [EC:5.3.1.22]	0
2579	KeggGhostKoala	K06179	 rluC; 23S rRNA pseudouridine955/2504/2580 synthase [EC:5.4.99.24]	0
1605	KeggGhostKoala	K14261	 alaC; alanine-synthesizing transaminase [EC:2.6.1.-]	0
413	KeggGhostKoala	K02967	 RP-S2, MRPS2, rpsB; small subunit ribosomal protein S2	0
465	KeggGhostKoala	K00569	 TPMT, tpmT; thiopurine S-methyltransferase [EC:2.1.1.67]	0
2336	KeggGhostKoala	K03745	 slyX; SlyX protein	0
534	KeggGhostKoala	K00215	 dapB; 4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]	0
770	KeggGhostKoala	K03704	 cspA; cold shock protein (beta-ribbon, CspA family)	0
1628	KeggGhostKoala	K02034	 ABC.PE.P1; peptide/nickel transport system permease protein	0
1263	KeggGhostKoala	K14977	 ylbA, UGHY; (S)-ureidoglycine aminohydrolase [EC:3.5.3.26]	0
872	KeggGhostKoala	K11689	 dctQ; C4-dicarboxylate transporter, DctQ subunit	0
979	KeggGhostKoala	K16692	 etk-wzc; tyrosine-protein kinase Etk/Wzc [EC:2.7.10.-]	0
984	KeggGhostKoala	K10544	 xylH; D-xylose transport system permease protein	0
1870	KeggGhostKoala	K03500	 rsmB, sun; 16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]	0
2566	KeggGhostKoala	K02026	 ABC.MS.P1; multiple sugar transport system permease protein	0
1627	KeggGhostKoala	K02033	 ABC.PE.P; peptide/nickel transport system permease protein	0
2518	KeggGhostKoala	K03406	 mcp; methyl-accepting chemotaxis protein	0
1872	KeggGhostKoala	K00602	 purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	0
642	KeggGhostKoala	K00820	 glmS, GFPT; glucosamine---fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]	0
1837	KeggGhostKoala	K07497	 K07497; putative transposase	0
2607	KeggGhostKoala	K02058	 ABC.SS.S; simple sugar transport system substrate-binding protein	0
2564	KeggGhostKoala	K00334	 nuoE; NADH-quinone oxidoreductase subunit E [EC:7.1.1.2]	0
1094	KeggGhostKoala	K03040	 rpoA; DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]	0
169	KeggGhostKoala	K10111	 malK, mtlK, thuK; multiple sugar transport system ATP-binding protein [EC:3.6.3.-]	0
1460	KeggGhostKoala	K01966	 PCCB, pccB; propionyl-CoA carboxylase beta chain [EC:6.4.1.3 2.1.3.15]	0
1183	KeggGhostKoala	K01042	 selA; L-seryl-tRNA(Ser) seleniumtransferase [EC:2.9.1.1]	0
1144	KeggGhostKoala	K03043	 rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	0
2116	KeggGhostKoala	K02419	 fliP; flagellar biosynthetic protein FliP	0
1297	KeggGhostKoala	K02909	 RP-L31, rpmE; large subunit ribosomal protein L31	0
1127	KeggGhostKoala	K07006	 K07006; uncharacterized protein	0
2552	KeggGhostKoala	K00208	 fabI; enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]	0
935	KeggGhostKoala	K06193	 phnA; protein PhnA	0
57	KeggGhostKoala	K03394	 cobI-cbiL; precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151]	0
2602	KeggGhostKoala	K11075	 potH; putrescine transport system permease protein	0
1552	KeggGhostKoala	K03750	 moeA; molybdopterin molybdotransferase [EC:2.10.1.1]	0
117	KeggGhostKoala	K06190	 ispZ; intracellular septation protein	0
1736	KeggGhostKoala	K06223	 dam; DNA adenine methylase [EC:2.1.1.72]	0
75	KeggGhostKoala	K01438	 argE; acetylornithine deacetylase [EC:3.5.1.16]	0
2248	KeggGhostKoala	K06217	 phoH, phoL; phosphate starvation-inducible protein PhoH and related proteins	0
976	KeggGhostKoala	K00138	 aldB; aldehyde dehydrogenase [EC:1.2.1.-]	0
739	KeggGhostKoala	K01876	 aspS; aspartyl-tRNA synthetase [EC:6.1.1.12]	0
1007	KeggGhostKoala	K02899	 RP-L27, MRPL27, rpmA; large subunit ribosomal protein L27	0
457	KeggGhostKoala	K06178	 rluB; 23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	0
499	KeggGhostKoala	K01118	 acpD, azoR; FMN-dependent NADH-azoreductase [EC:1.7.1.17]	0
1844	KeggGhostKoala	K10111	 malK, mtlK, thuK; multiple sugar transport system ATP-binding protein [EC:3.6.3.-]	0
351	KeggGhostKoala	K01704	 leuD, IPMI-S; 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]	0
2150	KeggGhostKoala	K02063	 thiP; thiamine transport system permease protein	0
257	KeggGhostKoala	K04343	 strB; streptomycin 6-kinase [EC:2.7.1.72]	0
168	KeggGhostKoala	K00045	 E1.1.1.67, mtlK; mannitol 2-dehydrogenase [EC:1.1.1.67]	0
892	KeggGhostKoala	K00760	 hprT, hpt, HPRT1; hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]	0
2069	KeggGhostKoala	K00821	 argD; acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]	0
2131	KeggGhostKoala	K00275	 pdxH, PNPO; pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5]	0
1517	KeggGhostKoala	K18588	 COQ10; coenzyme Q-binding protein COQ10	0
571	KeggGhostKoala	K05565	 mnhA, mrpA; multicomponent Na+:H+ antiporter subunit A	0
2258	KeggGhostKoala	K01662	 dxs; 1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7]	0
1415	KeggGhostKoala	K21622	 tag6PK; D-tagatose 6-phosphate 4-epimerase [EC:5.1.3.40]	0
2182	KeggGhostKoala	K20266	 trbJ; type IV secretion system protein TrbJ	0
1696	KeggGhostKoala	K02049	 ABC.SN.A; NitT/TauT family transport system ATP-binding protein	0
1099	KeggGhostKoala	K02876	 RP-L15, MRPL15, rplO; large subunit ribosomal protein L15	0
2083	KeggGhostKoala	K02231	 cobP, cobU; adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.1.156 2.7.7.62]	0
2168	KeggGhostKoala	K10233	 aglF, ggtC; alpha-glucoside transport system permease protein	0
2215	KeggGhostKoala	K00057	 gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]	0
966	KeggGhostKoala	K00372	 nasA; assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]	0
1543	KeggGhostKoala	K03177	 truB, PUS4, TRUB1; tRNA pseudouridine55 synthase [EC:5.4.99.25]	0
2143	KeggGhostKoala	K10112	 msmX, msmK, malK, sugC, ggtA, msiK; multiple sugar transport system ATP-binding protein	0
1211	KeggGhostKoala	K01785	 galM, GALM; aldose 1-epimerase [EC:5.1.3.3]	0
316	KeggGhostKoala	K01703	 leuC, IPMI-L; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]	0
2039	KeggGhostKoala	K09810	 lolD; lipoprotein-releasing system ATP-binding protein [EC:3.6.3.-]	0
2201	KeggGhostKoala	K02057	 ABC.SS.P; simple sugar transport system permease protein	0
2183	KeggGhostKoala	K20530	 trbE; type IV secretion system protein TrbE	0
2633	KeggGhostKoala	K05499	 cytR; LacI family transcriptional regulator, repressor for deo operon, udp, cdd, tsx, nupC, and nupG	0
1157	KeggGhostKoala	K00029	 E1.1.1.40, maeB; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]	0
1945	KeggGhostKoala	K01613	 psd, PISD; phosphatidylserine decarboxylase [EC:4.1.1.65]	0
1215	KeggGhostKoala	K03710	 K03710; GntR family transcriptional regulator	0
2186	KeggGhostKoala	K20527	 trbB; type IV secretion system protein TrbB	0
487	KeggGhostKoala	K00164	 OGDH, sucA; 2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]	0
1156	KeggGhostKoala	K13641	 iclR; IclR family transcriptional regulator, acetate operon repressor	0
1469	KeggGhostKoala	K07263	 pqqL; zinc protease [EC:3.4.24.-]	0
190	KeggGhostKoala	K16898	 addA; ATP-dependent helicase/nuclease subunit A [EC:3.1.-.- 3.6.4.12]	0
819	KeggGhostKoala	K00384	 trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]	0
1855	KeggGhostKoala	K02003	 ABC.CD.A; putative ABC transport system ATP-binding protein	0
1188	KeggGhostKoala	K09797	 K09797; uncharacterized protein	0
1648	KeggGhostKoala	K02032	 ABC.PE.A1; peptide/nickel transport system ATP-binding protein	0
267	KeggGhostKoala	K01999	 livK; branched-chain amino acid transport system substrate-binding protein	0
1048	KeggGhostKoala	K06166	 phnG; alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG [EC:2.7.8.37]	0
264	KeggGhostKoala	K01996	 livF; branched-chain amino acid transport system ATP-binding protein	0
2644	KeggGhostKoala	K02533	 lasT; tRNA/rRNA methyltransferase [EC:2.1.1.-]	0
2140	KeggGhostKoala	K06222	 dkgB; 2,5-diketo-D-gluconate reductase B [EC:1.1.1.346]	0
530	KeggGhostKoala	K01061	 E3.1.1.45; carboxymethylenebutenolidase [EC:3.1.1.45]	0
2572	KeggGhostKoala	K11068	 hlyIII; hemolysin III	0
2112	KeggGhostKoala	K01625	 eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]	0
848	KeggGhostKoala	K21147	 moeZR, moeBR; sulfur-carrier protein adenylyltransferase/sulfurtransferase [EC:2.7.7.80 2.7.7.- 2.8.1.11 2.8.1.-]	0
1873	KeggGhostKoala	K00525	 E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	0
1524	KeggGhostKoala	K17240	 inoK; inositol-phosphate transport system ATP-binding protein	0
2356	KeggGhostKoala	K01179	 E3.2.1.4; endoglucanase [EC:3.2.1.4]	0
1475	KeggGhostKoala	K07157	 K07157; uncharacterized protein	0
1557	KeggGhostKoala	K01912	 paaK; phenylacetate-CoA ligase [EC:6.2.1.30]	0
1339	KeggGhostKoala	K00059	 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	0
1498	KeggGhostKoala	K03321	 TC.SULP; sulfate permease, SulP family	0
475	KeggGhostKoala	K07657	 phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB	0
356	KeggGhostKoala	K04043	 dnaK, HSPA9; molecular chaperone DnaK	0
297	KeggGhostKoala	K10546	 ABC.GGU.S, chvE; putative multiple sugar transport system substrate-binding protein	0
2219	KeggGhostKoala	K07552	 bcr, tcaB; MFS transporter, DHA1 family, multidrug resistance protein	0
1403	KeggGhostKoala	K03588	 ftsW, spoVE; cell division protein FtsW	0
2157	KeggGhostKoala	K01681	 ACO, acnA; aconitate hydratase [EC:4.2.1.3]	0
1506	KeggGhostKoala	K00382	 DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]	0
983	KeggGhostKoala	K10545	 xylG; D-xylose transport system ATP-binding protein [EC:3.6.3.17]	0
1312	KeggGhostKoala	K07712	 glnG, ntrC; two-component system, NtrC family, nitrogen regulation response regulator GlnG	0
1119	KeggGhostKoala	K02946	 RP-S10, MRPS10, rpsJ; small subunit ribosomal protein S10	0
1002	KeggGhostKoala	K03979	 obgE, cgtA; GTPase [EC:3.6.5.-]	0
1316	KeggGhostKoala	K03664	 smpB; SsrA-binding protein	0
2227	KeggGhostKoala	K03606	 wcaJ; putative colanic acid biosysnthesis UDP-glucose lipid carrier transferase	0
1209	KeggGhostKoala	K14161	 imuB; protein ImuB	0
920	KeggGhostKoala	K03386	 PRDX2_4, ahpC; peroxiredoxin (alkyl hydroperoxide reductase subunit C) [EC:1.11.1.15]	0
2308	KeggGhostKoala	K05595	 marC; multiple antibiotic resistance protein	0
1430	KeggGhostKoala	K01439	 dapE; succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]	0
2601	KeggGhostKoala	K11074	 potI; putrescine transport system permease protein	0
2231	KeggGhostKoala	K03408	 cheW; purine-binding chemotaxis protein CheW	0
1832	KeggGhostKoala	K19341	 nosY; Cu-processing system permease protein	0
2279	KeggGhostKoala	K01241	 amn; AMP nucleosidase [EC:3.2.2.4]	0
597	KeggGhostKoala	K03601	 xseA; exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	0
1262	KeggGhostKoala	K01955	 carB, CPA2; carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]	0
194	KeggGhostKoala	K07058	 K07058; membrane protein	0
1986	KeggGhostKoala	K07444	 ypsC; putative N6-adenine-specific DNA methylase [EC:2.1.1.-]	0
2365	KeggGhostKoala	K09705	 K09705; uncharacterized protein	0
1646	KeggGhostKoala	K00059	 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	0
440	KeggGhostKoala	K09986	 K09986; uncharacterized protein	0
2149	KeggGhostKoala	K02062	 thiQ; thiamine transport system ATP-binding protein	0
1993	KeggGhostKoala	K01159	 ruvC; crossover junction endodeoxyribonuclease RuvC [EC:3.1.22.4]	0
1923	KeggGhostKoala	K09882	 cobS; cobaltochelatase CobS [EC:6.6.1.2]	0
2567	KeggGhostKoala	K10111	 malK, mtlK, thuK; multiple sugar transport system ATP-binding protein [EC:3.6.3.-]	0
613	KeggGhostKoala	K00528	 fpr; ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1]	0
1386	KeggGhostKoala	K02279	 cpaB, rcpC; pilus assembly protein CpaB	0
1058	KeggGhostKoala	K12542	 lapC; membrane fusion protein, adhesin transport system	0
1212	KeggGhostKoala	K00625	 E2.3.1.8, pta; phosphate acetyltransferase [EC:2.3.1.8]	0
262	KeggGhostKoala	K01998	 livM; branched-chain amino acid transport system permease protein	0
232	KeggGhostKoala	K01599	 hemE, UROD; uroporphyrinogen decarboxylase [EC:4.1.1.37]	0
2597	KeggGhostKoala	K03710	 K03710; GntR family transcriptional regulator	0
2055	KeggGhostKoala	K01733	 thrC; threonine synthase [EC:4.2.3.1]	0
421	KeggGhostKoala	K02372	 fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]	0
2023	KeggGhostKoala	K01689	 ENO, eno; enolase [EC:4.2.1.11]	0
2298	KeggGhostKoala	K02030	 ABC.PA.S; polar amino acid transport system substrate-binding protein	0
1109	KeggGhostKoala	K02961	 RP-S17, MRPS17, rpsQ; small subunit ribosomal protein S17	0
360	KeggGhostKoala	K00799	 GST, gst; glutathione S-transferase [EC:2.5.1.18]	0
573	KeggGhostKoala	K05567	 mnhC, mrpC; multicomponent Na+:H+ antiporter subunit C	0
310	KeggGhostKoala	K01685	 uxaA; altronate hydrolase [EC:4.2.1.7]	0
452	KeggGhostKoala	K02444	 glpR; DeoR family transcriptional regulator, glycerol-3-phosphate regulon repressor	0
1103	KeggGhostKoala	K02933	 RP-L6, MRPL6, rplF; large subunit ribosomal protein L6	0
166	KeggGhostKoala	K01755	 argH, ASL; argininosuccinate lyase [EC:4.3.2.1]	0
81	KeggGhostKoala	K03406	 mcp; methyl-accepting chemotaxis protein	0
1017	KeggGhostKoala	K00164	 OGDH, sucA; 2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]	0
2417	KeggGhostKoala	K02109	 ATPF0B, atpF; F-type H+-transporting ATPase subunit b	0
1142	KeggGhostKoala	K19746	 dauA; D-arginine dehydrogenase [EC:1.4.99.6]	0
1299	KeggGhostKoala	K06204	 dksA; DnaK suppressor protein	0
1206	KeggGhostKoala	K01869	 LARS, leuS; leucyl-tRNA synthetase [EC:6.1.1.4]	0
1843	KeggGhostKoala	K05989	 ramA; alpha-L-rhamnosidase [EC:3.2.1.40]	0
1334	KeggGhostKoala	K03534	 rhaM; L-rhamnose mutarotase [EC:5.1.3.32]	0
1328	KeggGhostKoala	K03687	 GRPE; molecular chaperone GrpE	0
416	KeggGhostKoala	K02838	 frr, MRRF, RRF; ribosome recycling factor	0
434	KeggGhostKoala	K00411	 UQCRFS1, RIP1, petA; ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:1.10.2.2]	0
1116	KeggGhostKoala	K02892	 RP-L23, MRPL23, rplW; large subunit ribosomal protein L23	0
139	KeggGhostKoala	K03639	 moaA, CNX2; GTP 3',8-cyclase [EC:4.1.99.22]	0
647	KeggGhostKoala	K03723	 mfd; transcription-repair coupling factor (superfamily II helicase) [EC:3.6.4.-]	0
1442	KeggGhostKoala	K02313	 dnaA; chromosomal replication initiator protein	0
2411	KeggGhostKoala	K01465	 URA4, pyrC; dihydroorotase [EC:3.5.2.3]	0
771	KeggGhostKoala	K09969	 aapJ, bztA; general L-amino acid transport system substrate-binding protein	0
785	KeggGhostKoala	K00858	 ppnK, NADK; NAD+ kinase [EC:2.7.1.23]	0
1548	KeggGhostKoala	K09927	 K09927; uncharacterized protein	0
982	KeggGhostKoala	K06222	 dkgB; 2,5-diketo-D-gluconate reductase B [EC:1.1.1.346]	0
418	KeggGhostKoala	K00099	 dxr; 1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]	0
1564	KeggGhostKoala	K22186	 xylD; xylonate dehydratase [EC:4.2.1.82]	0
1951	KeggGhostKoala	K10543	 xylF; D-xylose transport system substrate-binding protein	0
2310	KeggGhostKoala	K00795	 ispA; farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10]	0
2423	KeggGhostKoala	K01815	 kduI; 4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase [EC:5.3.1.17]	0
2146	KeggGhostKoala	K09817	 znuC; zinc transport system ATP-binding protein [EC:3.6.3.-]	0
227	KeggGhostKoala	K03071	 secB; preprotein translocase subunit SecB	0
2320	KeggGhostKoala	K00339	 nuoJ; NADH-quinone oxidoreductase subunit J [EC:7.1.1.2]	0
126	KeggGhostKoala	K05351	 E1.1.1.9; D-xylulose reductase [EC:1.1.1.9]	0
1177	KeggGhostKoala	K02863	 RP-L1, MRPL1, rplA; large subunit ribosomal protein L1	0
1200	KeggGhostKoala	K00020	 mmsB, HIBADH; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]	0
2032	KeggGhostKoala	K01875	 SARS, serS; seryl-tRNA synthetase [EC:6.1.1.11]	0
2562	KeggGhostKoala	K00335	 nuoF; NADH-quinone oxidoreductase subunit F [EC:7.1.1.2]	0
539	KeggGhostKoala	K03641	 tolB; TolB protein	0
1461	KeggGhostKoala	K01965	 PCCA, pccA; propionyl-CoA carboxylase alpha chain [EC:6.4.1.3]	0
683	KeggGhostKoala	K02990	 RP-S6, MRPS6, rpsF; small subunit ribosomal protein S6	0
455	KeggGhostKoala	K07497	 K07497; putative transposase	0
1497	KeggGhostKoala	K03406	 mcp; methyl-accepting chemotaxis protein	0
1926	KeggGhostKoala	K18990	 vexE; membrane fusion protein, multidrug efflux system	0
397	KeggGhostKoala	K13522	 K13522, nadM; bifunctional NMN adenylyltransferase/nudix hydrolase [EC:2.7.7.1 3.6.1.-]	0
45	KeggGhostKoala	K02056	 ABC.SS.A; simple sugar transport system ATP-binding protein [EC:3.6.3.17]	0
1368	KeggGhostKoala	K06915	 K06915; uncharacterized protein	0
839	KeggGhostKoala	K00380	 cysJ; sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2]	0
689	KeggGhostKoala	K03558	 cvpA; membrane protein required for colicin V production	0
1814	KeggGhostKoala	K09699	 DBT, bkdB; 2-oxoisovalerate dehydrogenase E2 component (dihydrolipoyl transacylase) [EC:2.3.1.168]	0
2214	KeggGhostKoala	K09780	 K09780; uncharacterized protein	0
1405	KeggGhostKoala	K01924	 murC; UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]	0
226	KeggGhostKoala	K07113	 fxsA; UPF0716 protein FxsA	0
1060	KeggGhostKoala	K02557	 motB; chemotaxis protein MotB	0
775	KeggGhostKoala	K07568	 queA; S-adenosylmethionine:tRNA ribosyltransferase-isomerase [EC:2.4.99.17]	0
1955	KeggGhostKoala	K02027	 ABC.MS.S; multiple sugar transport system substrate-binding protein	0
2453	KeggGhostKoala	K01574	 adc; acetoacetate decarboxylase [EC:4.1.1.4]	0
1166	KeggGhostKoala	K14155	 patB, malY; cysteine-S-conjugate beta-lyase [EC:4.4.1.13]	0
541	KeggGhostKoala	K07484	 K07484; transposase	0
79	KeggGhostKoala	K02032	 ABC.PE.A1; peptide/nickel transport system ATP-binding protein	0
1385	KeggGhostKoala	K02278	 cpaA, tadV; prepilin peptidase CpaA [EC:3.4.23.43]	0
454	KeggGhostKoala	K07497	 K07497; putative transposase	0
800	KeggGhostKoala	K00111	 glpA, glpD; glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]	0
2555	KeggGhostKoala	K09826	 irr; Fur family transcriptional regulator, iron response regulator	0
2624	KeggGhostKoala	K03685	 rnc, DROSHA, RNT1; ribonuclease III [EC:3.1.26.3]	0
922	KeggGhostKoala	K04761	 oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator	0
1660	KeggGhostKoala	K05596	 iciA; LysR family transcriptional regulator, chromosome initiation inhibitor	0
2075	KeggGhostKoala	K02032	 ABC.PE.A1; peptide/nickel transport system ATP-binding protein	0
2639	KeggGhostKoala	K01918	 panC; pantoate--beta-alanine ligase [EC:6.3.2.1]	0
216	KeggGhostKoala	K11940	 hspQ; heat shock protein HspQ	0
1535	KeggGhostKoala	K02034	 ABC.PE.P1; peptide/nickel transport system permease protein	0
779	KeggGhostKoala	K03075	 secG; preprotein translocase subunit SecG	0
2284	KeggGhostKoala	K13497	 trpGD; anthranilate synthase/phosphoribosyltransferase [EC:4.1.3.27 2.4.2.18]	0
1431	KeggGhostKoala	K06915	 K06915; uncharacterized protein	0
747	KeggGhostKoala	K09795	 K09795; uncharacterized protein	0
2447	KeggGhostKoala	K00817	 hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]	0
2402	KeggGhostKoala	K03327	 TC.MATE, SLC47A, norM, mdtK, dinF; multidrug resistance protein, MATE family	0
2501	KeggGhostKoala	K21054	 eryB; D-erythritol 1-phosphate dehydrogenase [EC:1.1.1.402]	0
1101	KeggGhostKoala	K02988	 RP-S5, MRPS5, rpsE; small subunit ribosomal protein S5	0
